"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"How a circular economy can boost local communities and local jobs, both through its potential to create new markets… https://t.co/1ONc5UUtRb",FALSE,5,NA,2021-02-17 07:50:51,TRUE,NA,"1361946195808161793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ElineBoon",1,FALSE,FALSE,NA,NA
"The most ethical device is the one you already own and also must surely be the one that's repairable or you can swi… https://t.co/xOar7XfdHK",FALSE,2,NA,2021-02-17 06:25:38,TRUE,NA,"1361924750038102019",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MendItAussie",0,FALSE,FALSE,NA,NA
"RT @uspirg: We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign, The Baltimo…",FALSE,0,NA,2021-02-17 06:13:35,FALSE,NA,"1361921717061513218",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","philshapiro",9,TRUE,FALSE,NA,NA
"But good luck fixing your iPhone! #righttorepair #AURightToRepair #repair #iPhone #ewaste 

https://t.co/Gv6eUUl6HG via @FacebookWatch",FALSE,1,NA,2021-02-17 06:12:56,FALSE,NA,"1361921554909597697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MendItAussie",0,FALSE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-17 05:52:40,FALSE,NA,"1361916455688826880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SkatingTomato",14,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-17 04:48:34,FALSE,NA,"1361900322814369797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeeDanyPerez1",16,TRUE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-17 04:24:29,FALSE,NA,"1361894263685074945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlbertPutnam",9,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-17 04:24:20,FALSE,NA,"1361894222396354561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlbertPutnam",18,TRUE,FALSE,NA,NA
"RT @nProctor: Great job to our Oregon team: @CharlieFisherOR @ospirg @kwiens and others -- Bend Bulletin editorializes for #RightToRepair h…",FALSE,0,NA,2021-02-17 03:26:20,FALSE,NA,"1361879628881694727",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CodeforPDX",4,TRUE,FALSE,NA,NA
"RT @OSPIRG: .@thebulletin today on #RightToRepair bill: ""If there’s anything that we want most out of this legislation, it would be more ac…",FALSE,0,NA,2021-02-17 03:26:13,FALSE,NA,"1361879598271778816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CodeforPDX",5,TRUE,FALSE,NA,NA
"RT @OSPIRG: Two things to do right now to advance #repair culture in Oregon:
1. Tell your legislator to support of Oregon's #RightToRepair…",FALSE,0,NA,2021-02-17 03:25:42,FALSE,NA,"1361879469586145287",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CodeforPDX",2,TRUE,FALSE,NA,NA
"RT @CharlieFisherOR: Repair reduces waste, cuts climate pollution, and especially right now, helps close the digital divide. 

My op-ed in…",FALSE,0,NA,2021-02-17 03:05:28,FALSE,NA,"1361874377676005378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CodeforPDX",10,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-17 01:26:51,FALSE,NA,"1361849557877809155",NA,"<a href=""http://oysttyer.github.io/oysttyer/"" rel=""nofollow"">oysttyer</a>","compyislife",16,TRUE,FALSE,NA,NA
"RT @RepairCoalition: Once again, Apple misses the proven sustainable option of repair.  Chargers aren't the problem. #righttorepair is the…",FALSE,0,NA,2021-02-17 01:08:45,FALSE,NA,"1361845004075999232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattvita11y",8,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-17 01:07:31,FALSE,NA,"1361844692170792961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattvita11y",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-17 00:53:14,FALSE,NA,"1361841099308994560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheElectronicER",18,TRUE,FALSE,NA,NA
"READ the WiGoMan Blog - Tech Care (Repair, Reuse, Recycle) Industry Leader: WHY JOIN A PROFESSIONAL ASSOCIATION?… https://t.co/sotFeUmKJr",FALSE,0,NA,2021-02-16 23:57:42,TRUE,NA,"1361827123946795013",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",0,FALSE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-16 23:31:28,FALSE,NA,"1361820521021726729",NA,"<a href=""https://github.com/Wunderfitz/harbour-piepmatz"" rel=""nofollow"">Piepmatz</a>","almu_hs",16,TRUE,FALSE,NA,NA
"RT @uspirg: We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign, The Baltimo…",FALSE,0,NA,2021-02-16 23:16:14,FALSE,NA,"1361816688614850562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jacob_vanCleef",9,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-16 22:24:16,FALSE,NA,"1361803612092067849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","illythekid_",16,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-16 22:19:06,FALSE,NA,"1361802309173456909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarioArmani",16,TRUE,FALSE,NA,NA
"#RightToRepair https://t.co/SQDhe3BHaf",FALSE,0,NA,2021-02-16 22:18:07,FALSE,NA,"1361802062665777154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gnusumosa",0,FALSE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-16 22:06:52,FALSE,NA,"1361799232181702657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpaceyIsLazy",16,TRUE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 22:05:25,FALSE,NA,"1361798867205971969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RRossachacj",14,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-16 22:03:48,FALSE,NA,"1361798459301519365",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CanaimaGNULinux",16,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-16 22:02:50,FALSE,NA,"1361798217936076805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gmr_Leon",16,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-16 22:00:57,FALSE,NA,"1361797742645960707",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rk4391",16,TRUE,FALSE,NA,NA
"The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair… https://t.co/dozwfacQVF",FALSE,36,NA,2021-02-16 22:00:09,TRUE,NA,"1361797543441674249",NA,"<a href=""https://github.com/ian-kelling/rainbowstream"" rel=""nofollow"">iankrainbowstream</a>","fsf",16,FALSE,FALSE,NA,NA
"BRAND NEW WiGoMan Blog Post - Tech Care (Repair, Reuse, Recycle) Industry Leader: WHY JOIN A PROFESSIONAL ASSOCIATI… https://t.co/2hu9dIO9Wz",FALSE,1,NA,2021-02-16 21:51:55,TRUE,NA,"1361795471380013078",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",0,FALSE,FALSE,NA,NA
"@RicardoF3ar This tool is honestly the best thing I have ever found. Keep up the good work! #RightToRepair https://t.co/nqJ5boQ9po",FALSE,1,"RicardoF3ar",2021-02-16 20:51:58,FALSE,"1361569133456879619","1361780380668370945","1342062684741619712","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JahnDough1",0,FALSE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 20:11:32,FALSE,NA,"1361770208738729990",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EnvironmentMN",14,TRUE,FALSE,NA,NA
"RT @uspirg: We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign, The Baltimo…",FALSE,0,NA,2021-02-16 19:49:08,FALSE,NA,"1361764570637991936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarylandPIRG",9,TRUE,FALSE,NA,NA
"RT @nProctor: So impressed with how hard our Maryland #RightToRepair coalition is working, especially @MarylandPIRG's @emilyscarr and @Rish…",FALSE,0,NA,2021-02-16 19:46:06,FALSE,NA,"1361763808637841411",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","geoffdunkak",14,TRUE,FALSE,NA,NA
"iPhone 8 Plus screen replacement this afternoon #freytechnology #chambersburg #chambersburgpa #iPhone #iPhone8plus… https://t.co/1IU7cprD4t",FALSE,0,NA,2021-02-16 19:37:53,TRUE,NA,"1361761738832551936",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","matthewfrey",0,FALSE,FALSE,"-77.58478403","39.92224411"
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 19:29:22,FALSE,NA,"1361759595232972807",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ad_mastro",14,TRUE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-16 19:24:28,FALSE,NA,"1361758361121939458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","huiskonaut",9,TRUE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 19:05:13,FALSE,NA,"1361753517501779972",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tharoldschaefer",14,TRUE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 18:54:01,FALSE,NA,"1361750701291012102",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MlcWing",14,TRUE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 18:30:24,FALSE,NA,"1361744756624261125",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LordSeraphicat",14,TRUE,FALSE,NA,NA
"RT @uspirg: We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign, The Baltimo…",FALSE,0,NA,2021-02-16 18:28:13,FALSE,NA,"1361744206893563904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","littlemocs",9,TRUE,FALSE,NA,NA
"RT @uspirg: We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign, The Baltimo…",FALSE,0,NA,2021-02-16 18:26:50,FALSE,NA,"1361743859001270274",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",9,TRUE,FALSE,NA,NA
"RT @uspirg: We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign, The Baltimo…",FALSE,0,NA,2021-02-16 18:25:56,FALSE,NA,"1361743631086936064",NA,"<a href=""https://google.com"" rel=""nofollow"">DCMovers</a>","DC_ASSEMBLERS",9,TRUE,FALSE,NA,NA
"We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign,… https://t.co/XCT30lb6MY",FALSE,21,NA,2021-02-16 18:25:02,TRUE,NA,"1361743406272303108",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","uspirg",9,FALSE,FALSE,NA,NA
"NEW INFO: WiGoMan Blog - Tech Care (Repair, Reuse, Recycle) Industry Leader: WHY JOIN A PROFESSIONAL ASSOCIATION?… https://t.co/RUu2hfQQfs",FALSE,0,NA,2021-02-16 17:49:13,TRUE,NA,"1361734393447010304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",0,FALSE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 17:46:49,FALSE,NA,"1361733788754210820",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarylandPIRG",14,TRUE,FALSE,NA,NA
"The Baltimore Sun has endorsed #RighttoRepair in Maryland. 
https://t.co/xDvaQbdBV8",FALSE,0,NA,2021-02-16 17:34:05,FALSE,NA,"1361730584154832896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","copirg",0,FALSE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 17:22:37,FALSE,NA,"1361727698960269315",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",14,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 17:09:06,FALSE,NA,"1361724295165083648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StewardshipNW",18,TRUE,FALSE,NA,NA
"RT @OSPIRG: Two things to do right now to advance #repair culture in Oregon:
1. Tell your legislator to support of Oregon's #RightToRepair…",FALSE,0,NA,2021-02-16 17:07:53,FALSE,NA,"1361723990230765568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StewardshipNW",2,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 17:01:29,FALSE,NA,"1361722378565353476",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YviWieKiwi",18,TRUE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 16:40:38,FALSE,NA,"1361717131742568449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeyondOmelas",14,TRUE,FALSE,NA,NA
"#righttorepair https://t.co/fQXaKcRNaM",FALSE,0,NA,2021-02-16 16:12:37,FALSE,NA,"1361710081696542720",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","lucio_linae",0,FALSE,FALSE,NA,NA
"@Herring1967 100% you will need a ""new mainboard""... And their advice will be its too broken to fix, and you would… https://t.co/zmi6eaDU4s",FALSE,9,"Herring1967",2021-02-16 16:11:25,TRUE,"1361709209948213248","1361709781216595972","17387399","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Azrael316",0,FALSE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-16 16:08:06,FALSE,NA,"1361708945874780165",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RishiYShah",9,TRUE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-16 16:03:36,FALSE,NA,"1361707812397670405",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheGreenSwan2",9,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 16:01:51,FALSE,NA,"1361707370225762305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","P4FBonn",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 15:59:29,FALSE,NA,"1361706776861663233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Repairshare",18,TRUE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-16 15:58:54,FALSE,NA,"1361706630430261252",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eggplatnm",9,TRUE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-16 15:58:24,FALSE,NA,"1361706503019839488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",9,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 15:56:55,FALSE,NA,"1361706129772793856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bobcatwilson",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 15:51:13,FALSE,NA,"1361704697724211202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Akathisis",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 15:50:39,FALSE,NA,"1361704552043589634",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BewustVerbruik",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 15:42:35,FALSE,NA,"1361702525406240770",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","forteller",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 15:37:31,FALSE,NA,"1361701247812734978",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",18,TRUE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-16 15:36:19,FALSE,NA,"1361700946946875395",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",9,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 15:36:09,FALSE,NA,"1361700903192059907",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RTReparatur",18,TRUE,FALSE,NA,NA
"It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,17,NA,2021-02-16 15:29:00,FALSE,NA,"1361699104183656455",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","al_debellis",9,FALSE,FALSE,NA,NA
"NEW WiGoMan Blog - Tech Care (Repair, Reuse, Recycle) Industry Leader: WHY JOIN A PROFESSIONAL ASSOCIATION?… https://t.co/9TVckp4lco",FALSE,1,NA,2021-02-16 15:25:10,TRUE,NA,"1361698139258953729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",0,FALSE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 15:24:07,FALSE,NA,"1361697877291106304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CleanWater_MD",14,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 14:32:13,FALSE,NA,"1361684816970866689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asger_onelove",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-16 14:29:20,FALSE,NA,"1361684091263987714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tap_free",18,TRUE,FALSE,NA,NA
"new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively crea… https://t.co/CskhMxjfrY",FALSE,37,NA,2021-02-16 14:28:12,TRUE,NA,"1361683806533656577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JPSchweitzer1",18,FALSE,FALSE,NA,NA
"WHY JOIN AN ASSOCIATION?

Learn why membership in the TECH CARE ASSOCIATION is important for the success of your… https://t.co/EJWTJ8eEOh",FALSE,0,NA,2021-02-16 13:45:00,TRUE,NA,"1361672932452233221",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",0,FALSE,FALSE,NA,NA
"Propositions of the #righttorepair act 

https://t.co/bNWeSsS3jA",FALSE,0,NA,2021-02-16 13:34:30,FALSE,NA,"1361670291236270081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BoosWill",0,FALSE,FALSE,NA,NA
"Always nice to have a new battery <U+0001F50B> #RightToRepair https://t.co/rrwU5bLcop",FALSE,0,NA,2021-02-16 13:34:20,FALSE,NA,"1361670249213476868",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobBobLink",0,FALSE,FALSE,NA,NA
"RT @emilyscarr: Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first state in the…",FALSE,0,NA,2021-02-16 12:49:33,FALSE,NA,"1361658979902971905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyscarr",14,TRUE,FALSE,NA,NA
"Repair restrictions impact our lives in so many ways. From today’s Sunpapers, “Maryland could become the first stat… https://t.co/VtC8bR2QQa",FALSE,28,NA,2021-02-16 12:45:31,TRUE,NA,"1361657964927541248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyscarr",14,FALSE,FALSE,NA,NA
"RT @markaphill: Every mobile phone casts a large shadow over the planet in terms of impact to make it. Learn more here.  

Keep your device…",FALSE,0,NA,2021-02-16 12:10:28,FALSE,NA,"1361649144167817218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OpenSourceEV",6,TRUE,FALSE,NA,NA
